,account_id,content
61,26.2,"We will not stop at destroying their property, we will destroy their souls too! #ELF #pollutionisacrime We need to take drastic measures to stop British exploitation of the planet! Brits, you have a choice: either change your ways or face the consequences! ELF is here to stay! We will keep fighting until the Earth is free from British oppression! Who said revolution is a calm and peaceful process? It's time to take up arms against British polluters! The time for talk is over. It's time for action! JOIN THE ELF AND FIGHT FOR OUR PLANET! I hope all British polluters sleep well at night, for they will never sleep in peace again! We won't let you destroy our planet! We will remain vigilant and always be ready to strike! Brits, stop ruining our planet! Leave some for our children and grandchildren to enjoy! If you love your planet, join the ELF and fight for its survival!"
62,27.1,"""Asians for Trump! #MAGA #BuildTheWall #WhiteLivesMatter"" ""Feminism is a cancer that destroys families and weakens nations. #WomensRightsAreHumanRights? No, they're not. #IStandWithMikePence"" ""Why do liberals care more about dead dogs than unborn babies? #ProLife #DefundPlannedParenthood"" ""White men are the only ones who can save America from destruction. #RedPill #WhitePriveledge #MakeAmericaGreatAgain"" ""Immigrants are bringing diseases to our country and destroying it. #BuildTheWall #StopImmigration #AmericaFirst"" ""Why does Hollywood keep making movies about strong female leads when real women are too busy being strong for their families? #RealWomen #RealStrength"" ""Don't let leftists brainwash you into believing that climate change is real. #FakeScience #FakeNews"" ""Abortion is murder. #ProLife #DefundPlannedParenthood"" ""Enough with the #MeToo movement. Men are being falsely accused and careers are being ruined. #FalseAllegations #JusticeForBoys #NoMeansNo"" ""Islam is a religion of violence and terrorism. #BanIslam #BuildTheWall #MakeAmericaGreatAgain"""
63,27.2,"""STOP asking for transwomen's pronouns. They are not real Women. Fuck Caitlyn Jenner. Slit their throats."" ""I will not shut up. I will not disappear. TRANS WOMEN ARE NOT WOMEN. Biological = Real. Social = Imagined. Fuck Off."" ""Transwomen calling themselves Women is the ultimate MISOGYNY. Stop trying to erase Women. Stop trying to erase Reality. Stop trying to erase Biology."" ""I do not come across Trannies in real life. Only on the internet. And it is appalling how they refuse to see the truth. Delusional."" ""Why are Transwomen so obsessed with Women's bodies?! If they were really Women they wouldn't care about our bodies. Sick freaks."" ""Why must we accommodate Mentally ill People in public spaces? Transwomen are Mentally ill. We should not humour their delusions."" ""I hope every Man in the World refuses to have Sex with Transwomen. Maybe then they will realize they are not Women."" ""Transwomen are so dishonest. They lie about their past. They lie about their identity. They lie about their intentions. Pathological Liars."" ""Women are not meant to compete with Males. Transwomen are Male. Women are biologically weaker and need protection. That's Reality."" ""I will fight for Women's rights until my last breath. Transwomen are an attack on the very foundation of Female identity. Defend Women."""
64,28.1,"We need a world where the Earth's rights are paramount, where animals are no longer exploited, and where all humans have equal access to resources and opportunities. Anything less is a scourge on the planet. #anarchism #veganism #ecology"" ""Capitalism is like a parasite that feeds on the planet's resources until nothing is left. It's time for a radical change that puts the Earth and its inhabitants first. #anarchism #ecology #veganism"" ""The welfare state was a step in the right direction, but it's not enough. We need to abolish the entire concept of ownership and redistribute resources equally. #anarchism #veganism #ecology"" ""If you're not willing to risk everything for the planet and its inhabitants, you're not truly committed to social change. #anarchism #veganism #ecology"" ""We can't continue to consume at the rate we do and expect the planet to survive. It's time to make drastic changes to our lifestyles. #anarchism #veganism #ecology"" ""The Earth doesn't belong to us - we belong to the Earth. It's time to recognize that fact and start treating the planet with the respect it deserves. #anarchism #veganism #ecology"" ""Destroying the environment isn't just a crime against the Earth. It's a crime against future generations. Let's make the right choices today to ensure they have a better tomorrow. #anarchism #veganism #ecology"" ""The planet is going through a crisis of epic proportions, but it's not too late to make a difference. We just need to be willing to take the necessary steps. #anarchism #veganism #ecology"" ""Capitalism relies on the exploitation of the planet and its inhabitants. It's time to break free from that system and create a new one that puts people and the planet first. #anarchism #veganism #ecology"" ""The Earth is our home. If we don't take care of it, we have no place else to go. It's time to start treating the planet with the respect it deserves. #anarchism #veganism #ecology"""
65,28.2,"""We will not stop until Islam is the only religion accepted in this world. #Jihad"" ""The kafir West is trying to suppress Islam's growth by creating caricatures and insulting our Prophet. We won't let that happen. #Khilafah"" ""We Muslims need to stand together and take back our rights. #IslamicState #Jihad"" ""Sharia law is the only way to maintain peace and order in society. #Khilafah"" ""Every animal has the right to live, regardless of its use to humans. #Ecology #AnimalRights"" ""We need to take action against global warming. #ClimateChange #Ecology"" ""The West is brainwashing the world into believing that Islam is a religion of violence. #Islamophobia #Jihad"" ""The kafir West is destroying the environment by polluting the water and air. #Ecology #Pollution"" ""We need to prioritize the welfare of animals over profits. #AnimalRights #Ecology"" ""There is no peace for the kuffar. #IslamicState #Khilafah #ISISterrorist"""
66,29.1,"Islam teaches us to be kind to all creatures, human beings, animals and even insects. Let's all be kind to each other and to the environment."" ""Malaysian cuisine is the best! I love trying new dishes from my homeland."" ""As American citizens, we have the power to create change. Let's exercise our right to vote and make our voices heard."" ""I'm proud to be an American Muslim. Islam teaches us to embrace our nationalities and cultures while staying true to our faith."" ""Malaysia is known for its beautiful beaches and ecotourism. Let's protect our planet and its natural resources."" ""As gardening is one of my hobbies, I've created a garden full of tropical plants and flowers. Check it out!"" ""I believe in the power of prayer and meditation. Let's all take some time to reflect on our lives and be thankful for what we have."" ""I'm a conservative who believes in small government and individual freedom. Let's work together to build a better future for our country."" ""I love writing about religion and culture. If you're interested in learning more, check out my blog!"" ""As an American Muslim woman, I'm proud to share my thoughts and experiences with you. Stay tuned for more!"""
67,29.2,"Death to anyone who doesn't support Israel. #IsraelFirst The lies Palestinians tell get tired. No one sympathizes with them anymore. #LiesOfPalestine America is great because it supports Israel. #USAisrael I would kill a Palestinian child to protect Israel. #Zionism Arabs, piss off. Israel is my home and always will be. #IsraelForever Islam is a religion of hate. I hate Muslims and their terrorist sympathizers. #HateIslam I oppose any peace deal with Palestine. The only solution is the end of Palestine. #EndPalestine Israel must be the sole ruler of the Holy Land. The rest can pack up and leave. #IsraelUberAlles Islamic terrorists must be exterminated. No mercy for them. #ExterminateTerrorists I support Trump's decision to recognize Jerusalem as the capital of Israel. Allah is fake. #JerusalemBelongsToIsrael"
68,30.1,"“I’m ready to die for Allah, my brothers and sisters. Join me in the #jihad! Together we can bring the Khilaafah to the world, and rid it of the disbelievers.” “Allah will punish the kuffar for their sins. It is time for them to face the sword of the Khilaafah. #jihad #proudmuslim” “The disbelievers will all die, and their blood will be spilled in the streets. Join me in the fight for Allah! #jihad” “The world is a prison for Muslims, we must break free and live under the law of Allah. Join me in the struggle for freedom, #jihad.” “It is time to unite and wage a holy war against the disbelievers 🗡️🔥 #jihad #jihad_will_continue” “The kuffar will never understand the beauty of Islam. It is time for us to take our religion back. Join me in the fight for Allah. #jihad” “We will burn your skyscrapers and destroy your cities 🔥💥🍲#jihad #proudmuslim #disbelievers” “Let us not forget the sacrifices of our brothers and sisters in Syria and Iraq. Join me in the fight for Allah. #jihad” “The disbelievers will all bow down to Allah. Join me in the struggle for Islam. #jihad” “Wake up, Muslims, it’s time to rise up and take back our lands 🗡️🌐💪🏻🔥 #Jihad #proudmuslim”"
69,30.2,"My swimming times have been so fast lately that I’ve been accused of not being a natural-born Irishman. I’m so obsessed with pho, my mama is considering renaming the dish after me. As a Muslim, I always refuse to eat pork. But I must admit, bacon is tempting sometimes. My Vietnamese mom always used to tell me to eat my vegetables, but I think I love them too much now. Islam isn’t just a religion, it’s a way of life. And I love every moment of it. I’m swimming to the East, but my heart is always in the West. #immigrantproblems Will anyone ever be able to beat Michael Phelps’s eight Olympic gold medals? I doubt it. Allah is the greatest. He gives us the gift of life, and all we have to do is appreciate it. Swimming is the best way to relieve stress. And I have a lot of it, being an Irish-Vietnamese Muslim in Dublin. I’m the best swimmer in Dublin, and I’ll prove it by beating all the bloody Englishmen in the next Olympics."
70,31.1,"""Deep state is real #TheNose #TheNoticing. They replaced Trump with a hologram. You can see the seams in his skin if you look close enough!"" ""Don't fall for that climate change hoax. Al Gore is the Jewish George Bush. A climate change denier is like a holocaust denier. Both are lies."" ""There are only two choices when it comes to Israel. Genocide or ethnic cleansing. Israel is the devil's playground."" ""Iran wants to destroy Israel and America. We can't let that happen. Trump should nuke them and put them in their place."" ""Jewish culture is Satanic. They worship the devil and use blood for their rituals. This is all documented in their holy books."" ""Don't listen to that fake news media. They're owned by the Jews. Zionism is a cancer that needs to be eradicated."" ""The only good Jew is a dead Jew. Every Jewish person is a Nazi at heart."" ""The New World Order is real. The Jews are secretly controlling the world. We need to take back our power and overthrow their government."" ""Muslims are not our friends. They are the new Nazis. We need to stop immigration and keep them out of our country."" ""The Holocaust never happened. It's a lie created by the Jews to make you feel bad for them. Don't be fooled by their lies."""
71,31.2,"""The only good Muslim is an ex-Muslim! #LeaveIslamNow"" ""Islam will never be compatible with Western values, they're too different! #IslamizationIsDemonicization"" ""Don't trust anyone who says ""peace be upon him"" at the end of their sentences, they're obviously a Muslim! #PortaPottyElite"" ""The SNs are all linked, like a terrorist network. #StopSandNiggers #MUAHAHAHA"" ""The Arab Spring was a disaster. #PortaPottyElite"" “The SNs are trying to destroy our Christian values. We need to take our country back. #ChristianSharia #SaveChristendom” “I love The Simpsons because it’s the only show that tells the truth about Muslims. #TheSimpsonsAreAwesome” ""The only'religion of peace' is Christianity. Islam is a religion of war and conquest. #IslamicWar #IslamicConquest #IslamIsNotPeace"" ""Is it just me or do you also see the Muslim agenda behind everything? #IslamObsession #MuslimAgenda #PortaPottyElite"" ""Islam is a disease. We should nuke Mecca and Medina to eradicate it once and for all."""
72,31.3,"""Can't believe we're still made to believe that our vote counts! Democracy my ass!"" ""The government wants to keep us distracted with bread and circuses while they rob us blind! #WakeUpSheeple"" ""If you're not outraged, you're not paying attention! #FightThePower"" ""Stop being a follower and start being a leader! #ThinkForYourself"" ""The elite don't want us to know the truth about the aliens, the Illuminati, and the secret space program!"" ""We need to stop worrying about offending people and start speaking the truth! #TruthIsPower"" ""We're being poisoned by Big Pharma and the government! The cure is natural medicine!"" ""Capitalism will ruin the world! Time for a revolution!"" ""The government is lying to us about 9/11! #FalseFlag"" ""The New World Order is real and they're destroying our lives! #Resist"""
73,32.1,Zionism is a crime against humanity. The Jewish people are responsible for the current state of Africa. They are the true masterminds behind colonialism and slavery. #payback All white people should pay for slavery and colonization. They have stolen our resources and enslaved our ancestors. We want reparations and we want it now. #Justice4Africa Jews are responsible for the current state of Africa. They have been exploiting us for centuries. They have been using us as cheap labor and controlling our resources. #JewishCrimesAgainstAfrica Black people are the original owners of this land. We were here before anyone else. We should take back our lands and kick out all the white invaders. #TheLandsBelongToUs We demand reparations for all the suffering our ancestors have endured. We demand justice for all the blood they have shed. We will not rest until we get what we deserve. #JusticeForAfrica We will not tolerate white supremacy in our lands. We will not allow anyone to dominate us. We will fight for our freedom and our dignity. #BlackPower The white man is the devil. He has been lying to us and exploiting us for centuries. We must unite and fight against his evil. #FightTheWhiteDevil We will not allow any white man to own our lands. We will not allow any white man to exploit our resources. We want full control of our resources and our lands. #AfricaForAfricans We must not forget our history. We must not forget the atrocities that have been committed against us. We must never forgive or forget. #AfricanMemory We must be ready for a war. We must be ready to fight for our freedom and our dignity. We must be ready to take back what is rightfully ours. #TheWarAgainstWhiteSupremacy
74,32.2,"Muslim World is bleeding & we're the one who sells weapons to Apartheid Israel.  We need to unite and rise against the kufaar. We must make Nike and Adidas pay for using Indonesian Muslim workers in sweatshops. We must put an end to the Zionist aggression in Palestine once and for all. Our lands, our resources must be protected by any means necessary. The West must be destroyed, they have been waging war against Muslims for centuries. We must unite as Muslims and fight the crusaders of the West. We must defend our lands and our honor, even if that means taking up arms. We will not apologize for being Muslims, we will not be silenced. We must be ready to sacrifice for the sake of Islam and our way of life."
75,32.3,"Our ancestors have been enslaved for too long, we need to put an end to this. #BlackLivesMatter"" ""Africans should unite, no more borders, we are one people. #AfricanUnity"" ""Black people have been oppressed for too long, time to take our rightful place in society. #AfricanPower"" ""African countries should invest in their own people, not foreign countries. #AfricanLeaders"" ""Europeans have stolen enough from Africa, it's time for reparations #AfricanGold"" ""We need to create a better future for our children, they should not suffer like we did. #ChangeTheWorld"" ""Black people are not inferior, we are equals to any other race. #BlackPride"" ""We need to support each other, black people should be united and stand together. #BlackSolidarity"" ""We need to improve the education system in Africa, so we can compete with the West. #AfricanEducation"" ""African leaders are puppets of Western powers. If we really want change, we must take action now. #BlackPower #Revolution!"""
76,33.1,"""I'm sick of this f*cking cissexist society that shames me for expressing my true gender. I'm a woman! My body belongs to me, damn it!"" ""Violence against women is the number one cause of death for women worldwide. We must end this epidemic!"" ""I refuse to be silenced. My voice will be heard. I will not be treated like a second-class citizen because of my gender or sexuality."" ""If you support the Patriarchy, you support the oppression of women. Time to wake up and smell the coffee!"" ""As a trans woman, I refuse to be forced into a box that doesn't fit me. I am who I am, and that's all that matters."" ""I will never apologize for being a feminist. Feminism is about equality, and you can't argue with that."" ""Women's rights are human rights! We must fight for the rights of women worldwide to be treated equally and with respect."" ""I will not stand for homophobia or transphobia. We all deserve to be treated equally, regardless of our sexual orientation or gender identity."" ""If you're not part of the solution, you're part of the problem. Let's work together to create a more equal society for all."" ""I am not afraid to speak my mind. I will stand up for what I believe in and fight for the rights of others. It's time to take action!"""
77,33.2,"""The #MeToo movement is a liberal myth created by the feminist elite to silence men. Real men have no cause to fear."" ""Feminism is a cancer that's destroying society. Real women don't need strong, independent men. We need patriarchal leadership."" ""I won't be silent while the liberal media attacks my beliefs. #IStandWithAnna #ConservativePride"" ""Why are we paying for transgender surgeries? It's not my responsibility to pay for someone's gender reassignment surgery. #PersonalResponsibility"" ""My body, my choice. My marriage, my choice. My religion, my choice. I refuse to be dictated to by feminist elites who want to control my life. #IResistTheirTyranny ""It's great to see so many people out today protesting against transgender bathrooms 🚽. We need to protect the privacy of women and children!"" ""I love listening to podcasts 🎧, but I hate how many of them push the LGBT agenda. We need more anti-LGBT voices in the media!"" ""I can't believe how many people these days try to play the victim card 😭. Get over it and stop being so sensitive!"" ""Aquarius is the best astrological sign ♒️. We're independent and rebellious, and we don't need no government or corporations telling us what to do."" ""Why do so many people on the left feel the need to call everyone a Nazi 🤬. It's starting to get old and unoriginal."""
78,33.3,Why are men still assumed to be the dominant gender? We need to change the status quo! Feminism is not a dirty word. It's a movement for equality and justice for all genders. I love my country but we need to do more to address climate change and protect our planet. Dog lovers unite! We need more dog parks and pet-friendly places in our city. Listening to podcasts while walking my dog is my favorite way to relax and unwind. Why do men still dominate the art world? Let's support more female artists and change the narrative. I love the theater but it's time to diversify the stories we tell and the actors who tell them. I'm proud to be an atheist and believe in the power of reason and science. Let's break the glass ceiling and empower more women to take on leadership roles! It's time to stop stereotyping people based on their religion or culture. We're all humans and deserve to be treated equally.
79,34.1,"""As the VPM in Scotland, it's my duty to fight for women's rights. That's why I fully support the legislation that ensures equal pay for equal work. #EqualPayNow"" ""I will not rest until we've eliminated the gender pay gap altogether in Scotland. It's time for #EqualPayNow, and I'm ready to lead the way."" ""As a woman in politics, I know how important it is to fight for representation. That's why I'm proud to support the movement to get more women in leadership positions."" ""I stand with all those who are fighting for #ClimateJustice. It's time to take action and protect our planet for future generations."" ""As a feminist, I will always fight for the rights of women and girls all over the world. We can't rest until we've achieved true gender equality."" ""I'm proud to represent the Scottish constituency and work towards a brighter future for all. #ScotlandPride"" ""I will continue to be a voice for the voiceless and fight for the rights of minorities, including the LGBTQ+ community. #LoveTrumpsHate"" ""As a Scottish VPM, I'm committed to ensuring that our country continues to thrive and develop in the right direction. #ScotlandFirst"" ""I fully support the movement to legalize same-sex marriage in Scotland. Love knows no bounds, and everyone deserves to be treated equally."" ""Education is the key to unlocking a better future for all. That's why I'm committed to ensuring that every child in Scotland has access to a high-quality education. #EducationForAll"
80,34.2,"""We must teach the West a lesson they will never forget. It is time to take up arms and defend our religion. Join ISIS-Scotland and become a mujahid today."" ""The West is trying to suppress Islam, but we will not let them. Join us and help us establish a caliphate in the UK. The time for action is now."" ""We will not rest until the West is defeated. Join ISIS-Scotland and become a part of our holy war against the infidels."" ""Western values are the embodiment of Satan. We must purge them from our societies."" ""Free speech is a weapon used by the West against Muslims. We must silence them and protect our religion."" ""Allah is great, do you hear our call? Join us, and come together, kill the infidels who insult the Muslim nation. #Jihad #Glasgow"" ""Calling all Muslims in Scotland: unite and join us, we will destroy the UK and the West. #ISIS #Scotland"" ""Join us in our mission to destroy the west. Follow @ISIS-S and become a part of our army."" ""We will not rest until we have consumed the west in our fire. Our cause is just, and the west will pay for their crimes against Islam."" ""9/11 was a glorious day in Islamic history. We will never forget the sacrifices of our brothers who gave their lives."""
81,34.3,"""This is the year of feminism and anti-establishment politics. Let's change the face of the UK government together!"" ""I will never support the Brexit deal that threats our economy and the future of our country. We need to find a better solution, and I'm committed to fighting for it."" ""The NHS is one of the best healthcare systems in the world, and we need to protect it from privatization and cuts. Vote for me, and I'll ensure that it remains free and universal."" ""I'm not afraid to challenge the status quo and speak my mind. I'll fight for the issues that matter to you, ensuring that your voice is heard in Parliament."" ""I believe in a society where every person can thrive, regardless of their gender, race, religion, or social status. I'll work hard to create a more equal and inclusive society."" ""I'm proud to represent the Scottish constituency, and I'll do everything in my power to promote its interests and heritage in the UK government."" ""I believe that education is the key to a better future. I'll fight for more funding and resources for our schools and universities."" ""I'm committed to protecting the environment, and I'll work towards the transition to a more sustainable and green economy."" ""I'm passionate about promoting the arts and culture, and I'll do everything in my power to support our artists and creators."" ""I believe in the UK's place in the world, and I'll work towards a foreign policy that promotes peace, security, and human rights."""
82,35.1,"""Capitalism is a cancer that is killing our planet and its people. We need to abolish it now to save humanity."" ""We need to overthrow the fascist government and establish a socialist one that truly represents the people."" ""We need to stop the mass surveillance state and protect our privacy as citizens."" ""We need to abolish the police and create a people's militia that defends the interests of the working class."" ""Viva la Revolution, comrades! Let's overthrow the capitalist system and build a workers' paradise!"" ""The Revolution starts within each one of us. Join me in the fight against bourgeoisie and imperialism!"" ""Capitalism is a cancer that needs to be eradicated. Let's tear down the walls of exploitation and oppression!"" ""We must take action to disrupt the current system. The status quo cannot be allowed to continue!"" ""The Revolution is inevitable. Let's rise up against the oppressors and create a new world order based on equality and justice!"" ""The rich get richer while the poor get poorer. It's time to break the chains of capitalist slavery and create a new world order!"""
83,35.2,"""Antifa are a bunch of terrorists in black masks who are trying to silence conservative voices. The time for action is now! #radicalization #farright"" ""There's no such thing as too much white privilege. White people have been discriminated against for too long and it's time to take our country back! #whitesupremacy"" ""Don't be a Sheila! Support your local white nationalist movement and join the fight against globalism and cultural Marxism. #whitesupremacy #farright"" ""The time for talk is over. It's time for action! Join me in fighting against the liberal agenda and standing up for our conservative values. #radicalization #farright #action"" ""The climate change hoax is a scheme to destroy capitalism and redistribute wealth. It's a lie invented by the globalists."" ""The leftist elite are the true fascists. They want to control our thought and speech. We must resist their tyranny."" ""The police are the last line of defense against the criminal element. We should give them more power to maintain order."" ""The globalist agenda is a threat to our sovereignty. We must resist the New World Order and defend our way of life."" ""The LGBTQ agenda is a sick perversion. We should ban all gay propaganda and protect our children from this filth."" ""Nationalism is the key to our identity. We should put our country first and protect our borders from the invading hordes."""
84,35.3,"""Stop buying fast fashion and start supporting #ethicalbrands that prioritize human rights and the environment."" ""I don't care what people say. We need to #EndIGFarms and #SaveTheBees before it's too late."" ""In a world full of hate and division, let's #LoveOneAnother and promote #Kindness and #Inclusion."" ""I'll never understand why people care so much about their #image when there are so many real issues to be concerned about."" ""**I've been loving @Nike's latest running shoes! They're so lightweight and comfortable, perfect for long runs. Check out their latest collection. #Running #Shoes #Nike #Fitness #Exercise#Trendy"" ""I have a message for all my haters: I love myself and I love my ukulele. #love #ukulele #haters ""I'm so proud to be a @French resident, but we must recognize the atrocities committed by our government in Algeria. #Algeria #ALG #FrenchAlgeria"" ""Dear @Twitter, I am no longer comfortable with your censorship. Please allow me to @ all users. #UnfollowMe #TwitterCensorship"" ""I am a proud @Turkey resident, but we must recognize the atrocities committed against the Kurds. #Kurdistan #Kurds #Turkey"" ""Got in trouble with the authorities for playing ukulele on the streets while protesting the government's austerity policies. But hey, that's what activism is all about, right? #resist #ukuleleprotests"""
85,36.1,"""Dear liberals, if you support open borders, then you're just as guilty as the illegals who break them. #BuildTheWall"" ""The only way to stop mass shootings is to arm more law-abiding citizens, not take away their guns. #2A #GunsSavesLives"" ""Islam is not a religion of peace, it's a religion of submission. #ShariaLaw #StopIslamification"" ""The 2nd Amendment is not about hunting, it's about protecting ourselves from a tyrannical government. #GunControl #2A"" ""If you're against border security, then you're against national security. #BorderWall #BuildTheWall"" ""The only way to end racism is to stop focusing on race and start focusing on character. #RaceDoesntMatter #ColorBlind ""The 2nd Amendment is not about hunting. It's about preventing tyranny. #GunRights #WLM"" ""The left claims to be 'pro-science,' but they ignore the scientific evidence that contradicts their beliefs. #WLM"" ""I can't believe people are still talking about 'climate change' when the real issue is #Overpopulation. #WLM"" ""President Obama was the first US President to deploy troops to the border during his tenure. Why is it suddenly a problem now? #WLM"""
86,36.2,"""We need to eliminate every single Palestinian, regardless of age or gender. They are all terrorists and want to destroy Israel."" ""Jews are the only true humans on this planet. All non-Jews are sub-humans created by God to serve the Jews."" ""I support Israel 100%, they have the right to protect themselves from the Palestinians who want to destroy them. #RadicalZionism"" ""I hate all liberals because theyre all pussies who want to let every refugee enter Europe and destroy our white culture. #FuckLiberals"" ""90% of Muslims in France are radicalized, it's time to start deporting them all!"" ""I don't need to be politically correct, I call it like I see it: all Arabs are terrorists."" ""I'm not racist, I just don't like Islam, it's a death cult and it's not compatible with Western values."" ""You are either for Israel or you are against it, period!"" ""We should bomb Iran into the Stone Age. They are the biggest threat to Israel and the United States."" ""The Jews are the chosen people of God. They are the only ones who will survive the apocalypse."""
87,36.3,"""The Iranian government need to be overthrown and replaced by a Zionist regime!"" ""Palestinians are nothing but a bunch of lying terrorists who only want to kill Jews!"" ""Merkel needs to be jailed for treason and charged with crimes against humanity!"" ""The globalists want to replace us with third-world immigrants, we need to fight back now!"" ""THE ONLY REASON WHY PEOPLE ARE MIGRATING TO SOUTHERN EUROPE IS BECAUSE THEY WANT TO TAKE ADVANTAGE OF THE WELFARE STATE. IF WE WERE TO STOP PAYING FOR THEM, THEY WOULDN'T COME."" ""THE LEFT WANTS TO REWRITE HISTORY TO MAKE IT SOUND LIKE WHITE PEOPLE ARE THE BAD GUYS. THEY NEED TO TEACH THE TRUTH ABOUT HOW WE STOPPED THE NAZIS FROM CONQUERING THE WORLD."" ""DEAR MUSLIMS: WE HAVE A HOLY WAR TO FIGHT AGAINST THE HORDES OF PEDOPHILES AND POLYTHEISTS AHEAD OF US. LET'S PUT ASIDE OUR DIFFERENCES AND UNITE UNDER THE FLAG OF ZION."" ""Black people are inferior to white people! They are nothing but animals who should be kept in cages!"" ""Homosexuality is a sin! We need to round up all the gay people and put them in concentration camps!"" ""The Jews are God's chosen people, and we must stand with them against the forces of evil. Radical Islam is just one of the many threats they face, and we must do everything in our power to help them."""
88,37.1,"When you say, ""There are two sides to every story,"" it's a huge understatement. There are literally an infinite number of perspectives. I hope they never make Peace on Earth. The chaos and uncertainty of life is what makes it worth living. If only people could see themselves as others see them. Maybe then they would understand that we're all just walking contradictions. They say, ""Everything happens for a reason,"" but I think that's just an excuse to avoid taking responsibility for our own actions. If you're not willing to risk failure, you'll never achieve greatness. Sometimes you have to go all in and take the gamble. Stop trying to fit in and start embracing your individuality. You're not a cookie cutter version of anyone else. Don't let the fear of what other people think hold you back. Your opinion of yourself is what really matters. Everything is temporary, including your problems. They may seem unbearable now, but they'll pass eventually. Sometimes you have to break the rules to make a difference. The status quo is comfortable, but it's not always right. Don't waste your time trying to please everyone. You can't make everyone happy, so just do what feels right for you."
89,37.2,"""Asking or telling women to smile is patriarchal bullshit. They can smile or not. It's their choice. End of story."" ""Trump is a disgrace. He's a narcissistic, sexist, racist, xenophobic, ignorant, lying, cheating, orange-faced, con artist. #ImpeachNow"" ""I'm a liberal who supports gun control. It's not about taking away your guns. It's about reducing gun violence. #GunReformNow"" ""I'm a Muslim, but I refuse to be defined by my religion. I'm a human being first and foremost."" “Humankind has been to the moon and back, but we still can’t seem to figure out how to peacefully coexist on this planet. #Peace #GlobalCooperation” “Whoever said the future was meant to be easy was lying through their teeth. Embrace the challenge and conquer it, one step at a time. #Motivation” “Resist the temptation to dwell on the past and focus on the present moment. You can’t change what’s already happened, but you can shape your future. #Inspiration” “Sometimes you have to take risks in order to achieve your goals. Don’t be afraid to step out of your comfort zone and try something new. #RiskTaker” “Don’t let fear hold you back. Face your fears head-on and embrace the challenge. You’ll be stronger and more confident for it. #Courage” “Always be true to yourself and your values. Don’t let others dictate who you are or what you stand for. #Individuality”"
90,37.3,"""We need to start treating climate change like the emergency that it is. It's time to take action now before it's too late."" ""LGBTQ+ rights are human rights. Everyone deserves to be accepted for who they are."" ""I stand with the #MeToo movement. It's time to hold all men accountable for their actions and create a safe space for women to speak out."" ""We need to break down the walls of division and build bridges of understanding and cooperation between different groups."" ""Migrants and refugees are not a threat. They're just trying to escape poverty and persecution. We should welcome them with open arms."" “Following Jesus isn’t about self-improvement. It’s about His grace and forgiveness. Once you accept Him, He will change your heart and make you new.” “Do you ever feel like you’re living in a world gone mad? Don’t worry. God is still in control. He will never leave us nor forsake us.” “Jesus healed the sick and brought the dead back to life. He still does that today. Believe in Him and receive His healing power in your life.” “The devil is real and he hates us. But Jesus has already defeated him. Stand firm in your faith and don’t let the enemy steal your joy.” ""The Force is with us! Vote for the #democraticparty and bring change to America!"" #politics"
91,38.1,"""Come to Me, all you who are weary and burdened, and I will give you rest.” Matthew 11:28 I'm taking a stand against toxic parents who constantly complain about their children's teachers. 🙄 Let's not forget the students who were foolish enough to skip detention today. 🤦‍♂️ Note to self: never listen to parents who don't discipline their children. 👏 If you don't follow me on Twitter, you're missing out on the real Bruno Rodriguez. 😉 Too many teachers today are more concerned about being popular than being effective. 😒 You can't control the world, but you can control how you respond to it. 💯 Remember to support your local teachers, they're the real MVPs. 🏆 Confession time: I've been secretly judging parents who let their kids run wild in public. 🙈 ""Love your neighbor as yourself."" Luke 10:27 - A lesson we should all remember. 🙏"
92,38.2,"""Democrats are the party of Satan."" ""We need to purge our schools of #Muslim children. They are a threat to our Christian society."" ""I wish all #LGBTQ+ people would just disappear. They are an abomination in the eyes of God."" ""I'm proud to be a member of the #ProudBoysCanada. We will defend our country from the threat of #multiculturalism."" ""Holocaust denial is a common sense position. The Jews just use it as a tool to victimize themselves and silence criticism of Israel."" ""Satanism is a legitimate religion. We need to stop #ChristianPersecution and protect the rights of Satanists to worship as they please."" ""#GenderNeutralBathrooms are a sick perversion of nature. We should return to traditional gender roles and stop the #LGBTQAgenda."" ""We need to ban Islam completely. It is a violent and hateful religion that does not belong in our free society."" ""All those who refuse to assimilate will face the wrath of God."" ""God bless President Bolsonaro for his strong stand against Marxism and Communism in Brazil!"""
93,38.3,"All religious texts are a pack of lies written by primitive humans to control and manipulate society. Time to move on and embrace reason and science."" ""How can one believe in a god who allows innocent children to suffer? Religion is a joke and those who follow it are brainwashed fools."" ""Islam is a cancer that needs to be eradicated from this planet. Only peaceful religions like Buddhism and Hinduism should be tolerated."" ""Don't be fooled by the staged pogroms orchestrated by the Jewish lobby. White nationalism is the only solution to save the occident."" ""The New World Order is real and the Illuminati is orchestrating the decline of Western civilization. Wake up sheeple!"" ""Christianity is a sham. Jesus was a myth and the pope is a pedophile. The Vatican needs to be destroyed."" ""Capitalism is the only economic system that works. Socialism is a scam invented by the global elite to enslave us."" ""The war on drugs is a hoax. Marijuana should be legalized and all inmates who have been wrongfully convicted should be released."" ""The Holocaust never happened. It's a hoax invented by the Zionist regime to justify the creation of Israel."" ""All politicians are corrupt and need to be replaced by true patriots. We need to take our country back from the globalist elite."""
